Open,High,Low,Volume,Close
23472.44,23705.79,23396.5,292853728,23516.34
23516.34,23587.9,23294.73,185526816,23464.46
23464.46,23511.26,23165.0,163798992,23293.21
23293.21,23297.43,22648.88,264062064,22799.16
22799.16,22799.16,22356.68,186777504,22486.2
22486.2,22856.68,22481.98,214049424,22560.87
22560.87,23150.25,22560.87,269474784,23150.06
23150.06,23219.79,22930.36,269090976,23008.07
23008.07,23286.24,22892.95,278372448,23049.51
23049.51,23075.58,22759.8,171673520,23075.58
23075.58,23075.58,22469.77,275919296,22625.44
22625.44,22903.73,22233.76,287510080,22679.88
22679.88,23013.39,22526.36,286038848,22943.67
22943.67,23634.75,22943.67,268535232,23634.75
23634.75,23968.49,23329.29,453356352,23417.9
23417.9,23552.27,23123.89,289064416,23289.69
23289.69,23935.2,23289.69,418768992,23935.2
23935.2,24360.63,23181.58,608697600,24360.63
24360.63,24717.92,24236.3,511664064,24341.41
24341.41,24399.56,23952.49,358113376,24044.56
24044.56,24548.01,24025.8,379544544,24525.29
24525.29,24841.91,24345.64,0,24430.82
24430.82,24646.45,24382.15,172038528,24537.72
24537.72,24601.06,24409.85,175739152,24590.84
24590.84,24935.82,24583.76,248534784,24935.82
24935.82,25106.19,24837.84,349364992,24971.68
24971.68,25508.11,24918.24,227800688,25445.15
25445.15,25602.23,24992.82,268834368,25042.0
25042.0,25042.0,24263.97,206224944,24422.94
24422.94,24588.41,24237.72,161817328,24561.85
24561.85,25308.25,24481.07,303729600,25308.25
25185.01,25731.48,25141.97,363568352,25604.65
25604.65,26181.12,25581.95,405221056,26110.17
26110.17,26575.0,25804.1,394794784,26271.34
26271.34,26565.55,26081.8,377036832,26493.02
26493.02,26749.75,26240.08,508805664,26362.68
26362.68,26863.2,26359.87,300817856,26863.2
26863.2,26905.89,26624.3,249121408,26813.13
26813.13,26918.1,26443.18,141374128,26918.1
26918.1,26952.45,26322.4,328953376,26469.43
26469.43,26860.59,26246.66,306516992,26859.99
26859.99,27284.45,26781.69,308171872,27056.02
27056.02,27661.82,27056.02,431955584,27302.74
27302.74,27471.22,26975.18,281906816,27074.09
27074.09,27353.71,26850.63,248529888,27330.35
27330.35,27859.75,27330.35,353404320,27849.79
27849.79,28278.12,27729.1,473271840,27936.53
27936.53,28074.09,27476.75,443414848,27554.79
27554.79,27898.96,27465.39,359177472,27813.16
27813.16,28402.72,27813.16,336195008,28201.72
28201.72,28315.39,27925.01,271269280,28269.69
28269.69,28366.35,27378.01,278496384,27528.08
27528.08,27777.17,27095.24,307270016,27308.78
27308.78,27954.64,27234.88,337267360,27736.29
27736.29,28065.01,27736.29,256334992,28003.6
28003.6,28325.41,27922.17,333984096,28164.08
28164.08,28164.08,26890.06,356291168,27661.58
27661.58,27798.93,26868.92,251250080,27000.44
27000.44,27299.73,26868.18,180891232,27293.22
27293.22,27392.98,26720.81,237634960,26864.27
26864.27,27121.15,26553.89,185031440,26657.4
26657.4,26921.27,26403.76,181619008,26921.27
26921.27,27445.25,26921.27,218191200,27354.57
27354.57,28067.14,27295.0,245493920,28031.45
28031.45,28409.54,27861.84,282495008,28396.17
28396.17,28400.02,27631.54,263359120,27768.46
27768.46,27964.78,27168.53,216918224,27226.38
27226.38,27808.27,27224.17,180545840,27558.88
27558.88,27802.24,27296.23,208342272,27663.22
27663.22,27883.79,27539.3,203634720,27789.92
27789.92,27929.37,27594.02,142632832,27698.34
27698.34,27811.88,27463.04,230217824,27746.37
27746.37,27935.6,27357.15,252174288,27519.81
27519.81,27716.43,27471.93,160817264,27572.79
27572.79,27572.79,26816.56,174982672,26936.75
26936.75,27058.95,26156.65,271946304,26547.17
26547.17,26547.17,25257.54,258939072,25331.7
25331.7,25836.43,23874.68,346749888,24475.97
24475.97,25458.76,24475.97,256265184,25348.51
25348.51,25405.99,24457.04,143948480,24636.68
24636.68,25218.21,24422.24,163315712,25218.21
25218.21,25218.21,24158.65,234798960,24439.26
24439.26,25119.67,24439.26,227190176,25068.49
25068.49,25524.78,25040.74,215634640,25502.6
25502.6,25587.66,24783.92,156763376,24842.21
24842.21,24934.15,24243.91,147320576,24479.67
24479.67,24788.64,24355.06,160619616,24600.92
24600.92,25557.76,24600.92,288749184,25557.76
25557.76,25983.1,25538.22,217450560,25740.76
25740.76,25973.94,25337.47,126021888,25445.12
25445.12,25682.54,25187.27,141910912,25682.54
25682.54,26226.74,25682.54,189276816,26056.61
26056.61,26229.01,25732.92,193849712,25831.22
25831.22,26104.33,25659.83,148029968,25786.45
25786.45,25969.01,25274.88,139259904,25370.26
25370.26,25835.26,24958.91,201405664,25077.96
25077.96,25369.22,24631.96,203152864,25293.24
25293.24,25322.44,24443.51,152609280,24541.96
24541.96,24541.96,23593.07,203407584,23853.34
23853.34,23853.34,22887.85,209433632,23285.94
23285.94,24143.88,23250.91,206139584,24143.88
24143.88,24594.02,24061.63,270245440,24175.89
24175.89,24419.37,23825.22,224573184,24419.37
24419.37,24953.43,24419.37,241786224,24730.75
24730.75,24858.75,24627.41,163227040,24798.07
24798.07,24896.47,24399.24,154289296,24483.97
24483.97,24483.97,23942.48,142459456,24070.13
24070.13,24291.63,23428.36,168986144,23519.63
23519.63,23790.36,23169.51,176311056,23591.64
23591.64,24339.18,23591.64,178240640,24252.96
24252.96,24338.73,24020.55,175881776,24137.94
24137.94,24765.0,24137.94,262864976,24560.22
24560.22,25181.38,24560.22,301067008,25099.87
25099.87,25109.15,24795.84,223588000,24950.82
24950.82,25049.31,24593.97,176008832,24702.24
24702.24,25008.65,24631.37,190639056,24688.26
24688.26,24688.26,24309.3,157535600,24662.88
24662.88,25230.06,24638.92,320043328,25114.43
25114.43,25325.67,24937.18,213525808,25325.67
25325.67,25325.67,24844.57,163540768,24921.28
24921.28,25202.85,24772.16,197076816,24846.11
24846.11,25248.17,24828.54,253578592,25205.51
25205.51,25633.51,25205.51,216065328,25464.89
25464.89,25464.89,24223.82,185112192,24329.06
24329.06,24575.54,24002.38,151114960,24140.93
24140.93,24409.3,23890.83,166378496,24119.79
24119.79,24134.63,23900.71,117542656,24054.09
24054.09,24612.31,24054.09,175931504,24453.14
24453.14,24977.78,24138.88,165100816,24977.78
24977.78,25378.17,24789.69,284787680,25236.48
25236.48,25370.72,25081.35,202915392,25230.81
25230.81,25838.01,25230.81,258296192,25799.12
25799.12,26134.12,25673.15,243651488,26051.55
26051.55,26051.55,25436.76,214407024,25533.07
25533.07,25734.13,25301.0,171884656,25478.03
25478.03,25862.47,25448.51,208388960,25779.75
25779.75,25881.63,25358.89,154755616,25499.99
25499.99,25739.42,25484.38,135386704,25725.19
25725.19,25730.44,25522.22,135161904,25609.99
25609.99,26006.63,25609.99,161130960,25929.93
25929.93,26287.72,25929.93,187671792,26209.42
26209.42,26579.72,26178.52,202114832,26579.72
26579.72,26755.36,26311.45,229158208,26529.32
26529.32,26728.03,26427.23,147209136,26709.17
26709.17,27019.36,26658.5,196367488,26746.4
26746.4,26866.71,26610.7,185577232,26779.27
26779.27,27186.71,26710.29,244911072,27021.54
27021.54,27046.43,26647.41,120866360,27033.4
27033.4,27033.4,26463.92,123668464,26597.8
26597.8,26825.56,26549.28,24001088,26811.4
26811.4,27204.33,26811.4,261225744,27135.9
27135.9,27417.89,26573.47,311457056,26957.32
26957.32,27616.86,26922.03,283268192,27616.86
27616.86,27852.99,27588.18,212264464,27702.25
27702.25,27774.32,27291.76,155301056,27377.55
27377.55,27803.58,27374.73,191323328,27781.35
27781.35,27952.24,26980.28,340539584,27689.5
27689.5,27963.08,27619.03,267303968,27842.43
27842.43,28054.23,27696.34,177254832,27808.07
27808.07,27920.15,27573.22,198183712,27689.24
27689.24,28185.1,27689.24,303944800,28061.92
28061.92,28500.87,28061.92,298861984,28500.87
28500.87,28778.73,28358.16,285060064,28427.27
28427.27,28630.1,28236.81,166742416,28402.65
28402.65,28675.4,28303.16,181179568,28675.4
28675.4,29008.16,28593.47,244092000,28713.45
28713.45,29163.92,28713.45,275861600,28992.13
28992.13,29418.55,28972.49,225615808,29188.09
29188.09,29312.21,29013.98,188475152,29273.25
29273.25,29436.99,28673.89,220131712,28730.69
28730.69,29164.82,28715.16,234605984,29164.82
29164.82,29465.18,29149.18,297661824,29343.03
29343.03,29731.41,29343.03,242015200,29615.29
29615.29,29935.55,29401.69,262505008,29776.69
29776.69,29881.48,29326.23,242299888,29543.48
29543.48,29996.22,29492.07,269059520,29727.05
29727.05,30163.1,29727.05,312851808,30123.59
30123.59,30123.59,29783.82,233413040,29945.44
29945.44,30125.81,29671.03,176465776,29924.83
29924.83,30013.71,29565.79,174839696,29701.0
29701.0,29954.26,29478.17,202468672,29683.21
29683.21,29683.21,28967.78,181866128,29111.84
29111.84,29182.23,28106.57,194934080,28175.93
28175.93,28237.86,27866.11,178757424,28074.94
28074.94,28665.82,28069.9,243634432,28257.65
28257.65,28257.65,27683.48,188323360,27906.28
27906.28,28334.2,27861.37,191571344,28000.0
28000.0,28514.66,27953.3,269237280,28456.86
28456.86,29007.36,28456.86,190977968,28951.44
28951.44,29243.25,28841.32,192870256,29191.6
29191.6,29372.23,28980.58,162531280,29372.23
29372.23,29816.33,29258.04,203311408,29814.17
29814.17,30056.0,29814.17,215838768,30020.4
30020.4,30069.82,29737.95,0,30015.12
30015.12,30908.02,29998.66,325389600,30908.02
30908.02,31947.95,30907.77,409858176,31947.95
31947.95,32010.49,31594.94,287623136,31701.62
31701.62,31987.33,31405.72,197336336,31879.45
31879.45,32138.01,31605.69,198641328,31832.5
31832.5,32006.88,31250.2,238654848,31385.01
31385.01,31683.55,31181.72,201731200,31485.39
31485.39,32202.66,31485.39,267759840,32202.66
32202.66,32745.25,32202.66,342770304,32711.13
32711.13,33774.05,32298.05,531379712,32541.11
32541.11,32634.98,32110.91,323906464,32632.44
32632.44,33271.11,32601.9,299415744,33271.11
33271.11,33636.72,33152.35,412703392,33294.26
33294.26,33463.23,33021.09,281282432,33221.15
33221.15,33893.23,33221.15,352665920,33719.3
33719.3,34002.48,33633.05,332306816,33863.82
33863.82,34014.59,33366.91,326130816,33465.61
33465.61,33474.15,33098.81,287948032,33250.45
33250.45,33545.63,33239.65,258430080,33516.04
33516.04,33727.3,33127.64,232423776,33319.18
33319.18,33503.88,32504.91,270505824,32744.95
32744.95,33511.8,32744.95,246191536,33396.23
33396.23,33485.25,33014.68,233477120,33333.23
33333.23,34300.9,32412.52,302392128,34300.9
34300.9,35809.9,34300.9,697572224,35624.79
35624.79,35773.95,34588.45,379752448,34775.67
34775.67,34775.67,33398.66,310411872,33510.39
33510.39,33798.88,33032.37,235629328,33413.61
33413.61,33806.82,32941.04,219505728,33505.96
33505.96,34050.9,33370.83,241244912,34040.21
34040.21,34082.4,32969.81,199334960,33118.44
33118.44,33199.39,31810.95,261332832,32054.34
32054.34,32295.36,31055.13,241966640,31440.03
31440.03,31895.33,31087.33,200473888,31850.68
31850.68,32229.5,31448.09,210264880,31586.83
31586.83,31586.83,30633.42,150118416,30766.71
30766.71,31489.25,30766.71,193027136,31403.9
31403.9,31631.09,30809.64,216650320,31428.62
31428.62,32081.09,31428.62,164422400,31845.7
31845.7,32438.52,31516.67,200445584,31669.96
31669.96,32179.61,31335.67,208585808,31474.44
31474.44,31534.66,30767.61,128052056,31273.31
31273.31,31273.31,30922.66,70841824,31038.52
31038.52,32091.39,31038.52,147414800,31963.99
31963.99,32877.32,31963.99,189293360,32791.99
32791.99,33336.53,32691.44,107157440,33152.1
33152.1,33835.02,33120.7,217782672,33830.1
33830.1,33917.61,33420.83,256927216,33749.43
33749.43,33952.18,33454.49,302949248,33848.29
33848.29,34709.65,33776.82,426096288,34709.65
34709.65,35098.31,33993.75,305086176,34096.32
34096.32,34477.0,34024.57,183423520,34171.51
34171.51,34703.2,34171.51,213396512,34324.04
34324.04,34866.57,34295.93,210542384,34866.57
34866.57,35311.28,34857.62,201663504,35127.34
35127.34,35395.55,34901.2,226573328,35314.31
35314.31,35716.71,35174.43,206832528,35654.99
35654.99,35878.17,35044.91,265804512,35254.14
35254.14,36181.81,35254.14,279224448,36179.29
36179.29,36917.32,36015.96,398142880,36907.79
36907.79,37220.8,36576.32,300622560,36759.89
36759.89,36851.09,36371.69,211677040,36621.47
36621.47,37515.97,36267.05,288509792,37495.22
37495.22,38190.02,37495.22,295056896,38088.65
38088.65,38296.91,37770.91,284187200,38296.91
38296.91,39108.5,38296.91,350541472,38573.71
38573.71,39130.73,38376.33,316942048,39130.73
39130.73,39288.19,38761.64,390084480,38917.82
38917.82,39274.11,38244.15,300085152,38441.59
38441.59,38587.77,37734.09,219121520,38587.77
38587.77,38647.48,37272.56,276862464,37496.18
37496.18,38283.48,37496.18,213517280,38202.19
38202.19,38439.32,37579.61,217530544,37741.7
37741.7,38300.1,37727.54,239837408,37870.57
37870.57,38407.96,37315.89,194007440,37631.57
37631.57,37734.67,37465.1,199832736,37716.7
37716.7,38046.2,37704.38,200892064,37960.13
37960.13,37980.32,37536.94,175564544,37729.42
37729.42,38321.13,37644.25,255223456,38210.24
38210.24,38550.51,38095.5,225763584,38353.12
38353.12,39111.88,38353.12,260972608,38919.51
38919.51,39303.05,38919.51,173178864,39139.08
39139.08,39288.91,38823.66,261106080,39015.86
39015.86,39220.17,38826.99,222643472,39220.17
39220.17,39837.27,39212.12,253886176,39837.27
39837.27,40011.93,39637.32,282554080,39777.7
39777.7,39856.22,39398.86,215773520,39790.72
39790.72,40756.77,39723.91,278375360,40665.44
40665.44,41590.74,40665.44,279961856,41362.47
41362.47,41722.4,40925.73,270010400,41722.4
41722.4,42354.18,41348.01,282636160,41905.41
41905.41,43628.83,41656.78,275869312,43628.83
43628.83,44297.84,43249.62,383249024,44076.91
44076.91,44076.91,42160.15,264496768,42622.9
42622.9,43663.96,42622.9,221179632,43645.23
43645.23,44742.85,43645.23,432210240,44465.68
44465.68,44465.68,43110.24,224190768,43851.42
43851.42,44660.8,43697.68,283678944,44434.54
44434.54,45782.41,44434.54,350653408,45746.17
45746.17,46281.42,45318.65,380277536,45784.09
45784.09,46475.74,45163.46,380625120,45315.15
45315.15,45415.19,44648.7,216335600,44891.25
44891.25,45182.98,44320.07,198822944,44590.22
44590.22,45531.97,44447.89,261098544,45250.66
45250.66,45844.58,44429.31,349242624,44841.03
44841.03,44865.87,43956.68,208698480,44228.02
44228.02,44855.61,43905.0,151155344,44855.61
44855.61,45432.81,44557.78,288341280,44652.96
44652.96,44652.96,43400.3,200737888,43842.68
43842.68,44523.94,43785.09,292052672,44117.47
44117.47,44812.49,43667.15,379491744,44772.93
44772.93,44985.2,43856.46,299754688,44046.29
44046.29,44046.29,42944.83,240815808,43507.51
43507.51,44187.43,43053.71,236234576,43803.98
43803.98,45437.96,43803.98,343273024,45361.34
45361.34,46707.37,45361.34,312641600,46244.32
46244.32,47073.96,46067.84,244453600,46689.01
46689.01,46941.71,46319.99,284454240,46710.93
46710.93,46714.47,45977.9,236656816,46265.39
46265.39,46879.75,46190.45,247399680,46553.57
46553.57,47209.78,46362.99,286621632,46838.1
46838.1,47728.5,46838.1,271411776,47728.5
47728.5,48192.31,46896.96,337607104,47015.88
47015.88,47492.97,46512.79,296595552,47492.97
47492.97,48075.44,46747.6,315955552,46890.8
46890.8,47168.78,46206.0,341704800,46366.23
46366.23,46795.15,45705.52,309711968,45997.07
45997.07,45997.07,43342.71,460624224,43889.75
43889.75,43889.75,41465.27,415712064,42340.43
42340.43,43721.1,42340.43,452473856,42863.37
42863.37,42896.35,41960.22,449731744,42521.94
42521.94,44352.67,42521.94,395123168,44345.95
44345.95,44452.72,42716.39,338252640,42906.72
42906.72,44120.34,42906.72,285319296,43236.71
43236.71,44062.18,43102.16,332458720,44051.34
44051.34,44940.53,43939.39,262702656,44688.12
44688.12,44868.07,44161.2,203029872,44426.27
44426.27,44426.27,43628.48,235370832,44399.44
44399.44,44399.44,43211.02,270710752,44328.8
44328.8,44825.88,44206.06,379545664,44531.22
44531.22,44635.54,43145.15,539044032,43273.94
43273.94,43401.36,42395.35,433692256,42710.46
42710.46,42861.12,41442.62,397880768,41742.09
41742.09,42507.02,40715.56,435815296,42507.02
42507.02,43122.4,42334.31,427343232,42941.7
42941.7,43365.31,42518.63,345147712,42911.32
42911.32,44078.42,42911.32,297839360,44028.4
44028.4,44280.31,43378.49,351799424,44070.94
44070.94,44633.43,43858.15,324733952,44088.59
44088.59,44515.8,43510.6,276016256,43710.59
43710.59,44492.09,43575.41,248100416,44284.17
44284.17,44284.37,42892.77,247490000,43099.34
43099.34,43398.27,42288.28,240461392,42890.29
42890.29,42890.29,42086.49,200833776,42505.02
42505.02,43115.57,41737.25,216341504,41919.25
41919.25,42266.96,41820.59,191838256,42212.03
42212.03,42380.27,41705.27,191697936,41860.66
41860.66,42864.85,41860.66,285770752,42864.85
42864.85,44173.44,42864.85,331427392,43732.47
43732.47,43970.97,43433.71,188873984,43872.79
43872.79,45075.89,43787.81,293270208,45075.89
45075.89,45516.79,44709.38,253976256,45278.39
45278.39,45683.94,45187.27,277563808,45352.51
45352.51,45712.51,44414.15,288140000,44745.54
44745.54,45481.73,43496.82,294884864,43752.02
43752.02,44419.88,43335.99,228100656,43880.43
43880.43,44237.24,43627.67,138596784,44030.35
44030.35,44420.59,43571.38,153984832,44413.62
44413.62,45084.83,44359.67,230352304,44647.82
44647.82,44651.81,43963.01,188557904,44251.44
44251.44,44865.95,43981.26,230047536,44212.76
44212.76,44735.12,44212.76,299061088,44712.89
44712.89,45049.8,44295.36,279618016,44563.26
44563.26,44563.26,43354.94,297254144,43598.99
43598.99,43890.18,43313.6,231351024,43713.19
43713.19,43713.19,41858.17,273951264,41970.8
41970.8,41970.8,39838.1,299046304,40268.68
40268.68,41063.39,39945.49,340574400,41044.06
41044.06,41891.45,40389.37,342721280,40439.24
40439.24,40439.24,38943.17,345061056,39643.68
39643.68,39774.21,36055.39,382589344,36351.06
36351.06,37259.18,35277.93,542085696,37235.49
37235.49,37235.49,35636.55,490783680,36100.7
36100.7,36814.1,35987.15,376958944,36730.24
36730.24,38593.47,36730.24,418607968,38593.47
38593.47,38971.53,38267.81,264568032,38908.6
38908.6,38908.6,37471.28,317150592,37860.8
37860.8,38443.2,36405.71,446372800,38132.21
38132.21,38760.08,37939.22,374136672,38395.24
38395.24,39428.14,38395.24,403425984,39285.8
39285.8,39285.8,37693.96,310721440,37964.03
37964.03,37964.03,37213.54,318471520,37464.43
37464.43,37852.93,36604.27,339788512,36709.55
36709.55,36797.54,35275.36,372234272,35338.66
35338.66,36104.61,34358.19,417007616,34802.58
34802.58,35107.78,34201.88,262595024,34330.32
34330.32,34330.32,31557.8,466152768,32384.42
32384.42,33065.05,32167.82,359243488,32899.74
32899.74,34322.56,32899.74,401822400,33627.4
33627.4,35057.95,33627.4,399633920,34048.04
34048.04,34807.73,33818.06,230289824,34807.73
34807.73,34841.07,34162.51,289700448,34601.4
34601.4,34902.7,33422.2,308608352,33762.0
33762.0,35378.37,33762.0,372694848,34228.99
34228.99,34322.61,32782.48,303686272,33132.3
33132.3,33672.45,31623.84,269448320,31950.56
31950.56,32476.62,31491.56,345111456,32470.42
32470.42,33357.87,31781.29,489532224,33207.1
33207.1,34091.04,33207.1,429983520,34031.08
34031.08,35589.0,34031.08,418687424,35453.31
35453.31,35615.53,35193.65,190760848,35456.47
35456.47,36481.23,35456.47,312502528,36481.23
36481.23,36481.23,35322.46,259507264,35385.02
35385.02,35777.02,34554.2,273993088,35698.74
35698.74,36448.76,35698.74,284221408,36202.23
36202.23,36355.7,35813.29,145920336,36148.39
36148.39,36549.02,35820.29,172258896,35955.8
35955.8,36516.07,35641.31,219828816,35815.54
35815.54,35815.54,34167.89,200340368,35010.46
35010.46,35010.46,33728.63,225749376,33831.69
33831.69,33831.69,32195.66,212488640,32702.89
32702.89,33617.96,32492.81,234932688,33617.96
33617.96,33929.13,33368.76,218975616,33554.41
33554.41,35346.9,33554.41,367077120,35311.04
35311.04,35311.04,34492.57,221592048,34988.8
34988.8,35107.54,34697.85,182125056,34959.03
34959.03,35541.14,34878.14,243716592,35264.4
35264.4,36012.53,35073.24,359608608,35984.53
35984.53,37030.22,35984.53,404853184,36747.28
36747.28,36804.54,35922.16,289845600,36101.89
36101.89,36574.24,35909.28,157865472,36067.92
36067.92,36487.48,35552.88,194461200,35742.75
35742.75,35935.22,35399.47,162970192,35721.64
35721.64,36104.2,35147.22,214593184,35262.86
35262.86,36269.27,35262.86,260938240,36159.61
36159.61,36159.61,35651.75,177713152,35967.54
35967.54,36790.75,35967.54,229934976,36535.75
36535.75,37563.33,36337.87,387938336,37563.33
37563.33,37563.33,36723.5,283036192,37389.25
37389.25,38026.75,37282.77,274683520,37418.11
37418.11,37804.99,37418.11,175182112,37631.07
37631.07,37806.51,36925.04,209530688,37806.51
37806.51,38433.41,37673.34,285044000,38433.41
38433.41,38787.65,37705.05,251743536,37885.28
37885.28,38076.4,37135.94,165236512,37384.79
37384.79,37471.54,37012.44,140357344,37164.93
37164.93,37568.19,37001.61,132585272,37130.81
37130.81,37310.35,36881.57,118944976,37121.81
37121.81,37121.81,36173.85,188369040,36651.38
36651.38,37028.36,36555.93,159055824,36861.66
36861.66,36879.61,36519.58,153814992,36686.71
36686.71,37056.71,36686.71,116126280,36897.2
36897.2,37395.48,36897.2,202558384,37285.94
37285.94,37424.21,37077.53,212937440,37414.94
37414.94,38139.07,37396.32,264951360,38139.07
38139.07,38389.54,37944.26,236851824,38180.02
38180.02,38190.29,37512.1,179252368,37689.67
37689.67,37689.67,37235.01,203296256,37457.04
37457.04,37743.59,37132.66,178719472,37371.99
37371.99,37423.4,36878.74,177120560,37172.63
37172.63,37624.54,36992.95,295175936,37624.54
37624.54,38230.17,37624.54,300788864,37774.59
37774.59,38191.01,37225.31,270548448,37478.65
37478.65,38143.91,37415.17,204886032,38143.91
38143.91,38646.03,38099.32,230062368,38245.87
38245.87,38435.17,37873.45,190924752,38345.1
38345.1,38409.23,38014.85,205909888,38275.02
38275.02,38538.22,37637.97,209702464,37790.82
37790.82,37790.82,36228.08,261559264,36390.01
36390.01,36807.66,35961.41,166139504,36084.24
36084.24,36588.42,35932.06,223556544,36432.37
36432.37,37207.2,36432.37,266572768,36818.73
36818.73,37268.21,36778.03,259488528,37268.21
37268.21,37467.09,36782.09,259702192,36924.86
36924.86,36983.89,36461.82,159223248,36983.89
36983.89,37096.47,36597.86,178737440,36830.44
36830.44,36830.44,36223.89,168980672,36389.72
36389.72,37086.18,36389.72,310476960,36917.37
36917.37,37094.07,36502.54,181374384,36737.62
36737.62,36913.6,36593.51,116740904,36885.89
36885.89,37477.2,36885.89,237018528,37449.23
37449.23,37784.8,37427.26,243469552,37660.37
37660.37,38316.92,37522.73,318946720,38316.92
38316.92,38643.27,38223.89,367064928,38486.09
38486.09,38997.95,38425.34,251313360,38997.95
38997.95,39107.99,38333.63,294395200,38456.75
38456.75,39763.49,38456.75,341645824,39743.83
39743.83,40188.87,39283.02,408672096,39823.94
39823.94,39987.86,39405.14,215689152,39643.76
39643.76,40830.05,39643.76,360924224,40591.06
40591.06,40890.93,40382.07,305623488,40683.25
40683.25,40683.25,39763.58,203102848,40081.41
40081.41,40622.78,39846.13,256083616,40582.25
40582.25,40640.85,40283.54,288816512,40601.72
40601.72,40601.72,39350.31,284542144,39504.05
39504.05,39530.19,38708.82,264360640,39307.05
39307.05,39810.37,39195.46,245277216,39675.85
39675.85,40595.32,39675.85,321587392,40163.7
40163.7,40163.7,39614.9,234145824,39736.73
39736.73,40323.47,39692.06,269103584,39890.93
39890.93,39890.93,39345.09,156669616,39627.18
39627.18,39751.98,38797.14,178888624,39030.3
39030.3,39655.14,39022.41,164386432,39655.14
39655.14,39971.31,39467.73,186059824,39654.14
39654.14,39888.91,39113.5,175302512,39268.13
39268.13,39292.71,38314.67,183229952,38432.8
38432.8,38432.8,37685.3,200324288,38346.57
38346.57,38501.1,37935.18,194960048,38501.1
38501.1,38668.34,37528.1,216678640,37733.58
37733.58,38202.36,37510.06,224515680,38077.05
38077.05,38077.52,37422.46,229750256,37582.13
37582.13,38238.57,37552.95,204167504,38238.57
38238.57,38238.57,37033.93,178324352,37183.79
37183.79,38066.89,37183.79,239010656,38066.89
38066.89,38575.07,38058.72,263668304,38168.53
38168.53,38450.75,38006.43,129600768,38196.52
38196.52,38196.52,37452.47,135622512,37654.69
37654.69,38166.46,37412.82,226976096,38163.03
38163.03,38378.89,38035.5,197650784,38184.76
38184.76,39857.75,38184.76,585028672,39857.75
39857.75,39857.75,39167.74,267495680,39320.47
39320.47,39476.47,39111.11,141919104,39461.94
39461.94,39987.45,39073.6,219470720,39213.02
39213.02,39213.02,38716.95,175900784,38874.9
38874.9,39595.38,38836.1,231501312,39595.38
39595.38,40236.33,39595.38,351604352,40204.8
40204.8,40380.31,39703.06,217096896,39832.52
39832.52,39832.52,38940.37,224051696,39071.1
39071.1,39561.47,38852.57,153424256,38996.68
38996.68,39150.18,38758.45,156947744,39082.95
39082.95,39180.2,38858.8,114218384,39180.2
39180.2,39180.2,38553.15,148844512,38705.39
38705.39,39046.29,38497.08,153651824,38766.55
38766.55,38861.01,38283.7,204027808,38610.57
38610.57,39241.81,38610.57,276512480,39138.18
39138.18,39468.92,38901.52,260985872,39117.46
39117.46,39298.38,38808.67,194402416,39006.27
39006.27,39006.27,38184.02,220267280,38435.15
38435.15,38435.15,37398.22,221722112,37832.05
37832.05,38136.59,36975.98,304170464,37083.09
37083.09,37192.84,36344.15,278505952,36629.89
36629.89,37640.38,36629.89,304281536,37640.38
37640.38,38253.73,37640.38,345929600,38138.21
38138.21,39042.95,38076.77,286611392,39042.95
39042.95,39075.93,38655.97,239826768,38888.47
38888.47,39395.79,38789.0,293772864,39218.09
39218.09,40256.29,39218.09,377574976,40256.29
40256.29,40811.96,39806.25,441612672,40201.14
40201.14,41296.63,40201.14,349328288,41246.95
41246.95,41311.11,40622.04,276249056,41250.09
41250.09,42118.11,41250.09,422216672,42035.52
42035.52,42516.82,41793.19,500706208,42122.68
42122.68,42122.68,41318.86,363209728,41846.38
41846.38,41962.9,41128.33,313598336,41397.38
41397.38,41454.29,40687.67,315395328,41357.49
41357.49,41763.9,41056.03,317495296,41182.55
41182.55,42540.19,41182.55,555552192,42301.96
42301.96,43318.76,42226.3,461164928,43112.53
43112.53,43146.43,42376.4,296790048,42700.51
42700.51,43096.25,42350.59,335923552,42501.42
42501.42,42569.84,41772.7,277707040,42099.02
42099.02,42099.02,41091.77,334410080,41645.21
41645.21,42379.64,41645.21,459494432,42185.46
42185.46,42286.07,41784.98,376118816,42025.89
42025.89,42756.37,41960.83,429016096,42551.57
42551.57,43482.86,42551.57,449877152,43256.3
43256.3,44235.84,43256.3,509761312,43813.73
43813.73,43984.35,43385.46,313196768,43636.19
43636.19,44259.48,43636.19,377963840,44252.94
44252.94,44616.14,43795.44,409123648,44061.48
44061.48,44160.44,42486.24,376817888,42888.58
42888.58,43948.88,42888.58,409641280,43829.12
43829.12,43829.12,43149.18,230847808,43591.72
43591.72,43760.22,43181.91,326798464,43736.78
43736.78,43736.78,41515.86,442126208,41773.98
41773.98,41773.98,40468.28,483522176,41430.99
41430.99,41567.92,39424.55,507981856,39588.24
39588.24,40651.87,39512.26,488065408,40550.34
40550.34,40550.34,38824.03,350716992,39729.4
39729.4,40536.7,39729.4,326105504,40230.78
40230.78,40912.29,40103.31,318139648,40406.51
40406.51,41468.17,40406.51,356652960,41406.85
41406.85,42056.32,40921.3,280135104,42056.32
42056.32,42632.68,41589.42,307262016,41978.34
41978.34,42300.96,41244.71,317141248,41665.97
41665.97,41665.97,40182.94,329422080,40501.85
40501.85,41491.19,40501.85,365892384,41195.2
41195.2,41819.84,40862.11,327018304,41819.84
